time_ms,roll_raw,roll_filt,roll_cmd_dps,roll_err,pitch_raw,pitch_filt,pitch_cmd_dps,pitch_err,roll_mot_angle,roll_mot_speed,pitch_mot_angle,pitch_mot_speed
18359.0,2.648,2.643,10.0,-2.643,-2.787,-2.787,0.0,0.0,0.0,0.0,0.0,0.0
18394.0,2.648,2.643,10.0,-2.643,-2.787,-2.787,0.0,0.0,0.0,0.0,0.0,0.0
18434.0,2.648,2.644,10.0,-2.644,-2.787,-2.787,0.0,0.0,0.0,0.0,0.0,0.0
18474.0,2.648,2.644,10.0,-2.644,-2.787,-2.787,0.0,0.0,0.0,0.0,0.0,0.0
18514.0,2.648,2.644,10.0,-2.644,-2.787,-2.787,0.0,0.0,0.0,0.0,0.0,0.0
18554.0,2.648,2.645,10.0,-2.645,-2.787,-2.787,0.0,0.0,0.0,0.0,0.0,0.0
18595.0,2.654,2.646,10.0,-2.646,-2.783,-2.783,0.0,0.0,0.0,0.0,0.0,0.0
18634.0,2.654,2.647,10.0,-2.647,-2.783,-2.783,0.0,0.0,0.0,0.0,0.0,0.0
18674.0,2.654,2.647,10.0,-2.647,-2.783,-2.783,0.0,0.0,0.0,0.0,0.0,0.0
18714.0,2.654,2.648,10.0,-2.648,-2.783,-2.783,0.0,0.0,0.0,0.0,0.0,0.0
18754.0,2.654,2.648,10.0,-2.648,-2.783,-2.783,0.0,0.0,0.0,0.0,0.0,0.0
18794.0,2.654,2.649,10.0,-2.649,-2.783,-2.783,0.0,0.0,0.0,0.0,0.0,0.0
18834.0,2.654,2.649,10.0,-2.649,-2.783,-2.783,0.0,0.0,0.0,0.0,0.0,0.0
18873.0,2.658,2.65,10.0,-2.65,-2.789,-2.789,0.0,0.0,0.0,0.0,0.0,0.0
18914.0,2.658,2.651,10.0,-2.651,-2.789,-2.789,0.0,0.0,0.0,0.0,0.0,0.0
18954.0,2.658,2.652,10.0,-2.652,-2.789,-2.789,0.0,0.0,0.0,0.0,0.0,0.0
18994.0,2.658,2.652,10.0,-2.652,-2.789,-2.789,0.0,0.0,0.0,0.0,0.0,0.0
19034.0,2.658,2.653,10.0,-2.653,-2.789,-2.789,0.0,0.0,0.0,0.0,0.0,0.0
19074.0,2.658,2.653,10.0,-2.653,-2.789,-2.789,0.0,0.0,0.0,0.0,0.0,0.0
19114.0,2.654,2.653,10.0,-2.653,-2.783,-2.783,0.0,0.0,0.0,0.0,0.0,0.0
19154.0,2.654,2.653,10.0,-2.653,-2.783,-2.783,0.0,0.0,0.0,0.0,0.0,0.0
19194.0,2.66,2.654,10.0,-2.654,-2.779,-2.779,0.0,0.0,0.0,0.0,0.0,0.0
19234.0,2.656,2.654,10.0,-2.654,-2.773,-2.773,0.0,0.0,0.0,0.0,0.0,0.0
19274.0,2.656,2.654,10.0,-2.654,-2.773,-2.773,0.0,0.0,0.0,0.0,0.0,0.0
19314.0,2.656,2.655,10.0,-2.655,-2.773,-2.773,0.0,0.0,0.0,0.0,0.0,0.0
19354.0,2.656,2.655,10.0,-2.655,-2.773,-2.773,0.0,0.0,0.0,0.0,0.0,0.0
19394.0,2.656,2.655,10.0,-2.655,-2.773,-2.773,0.0,0.0,0.0,0.0,0.0,0.0
19434.0,2.656,2.655,10.0,-2.655,-2.773,-2.773,0.0,0.0,0.0,0.0,0.0,0.0
19474.0,2.656,2.655,10.0,-2.655,-2.773,-2.773,0.0,0.0,0.0,0.0,0.0,0.0
19513.0,2.656,2.655,10.0,-2.655,-2.773,-2.773,0.0,0.0,0.0,0.0,0.0,0.0
19554.0,2.652,2.655,10.0,-2.655,-2.767,-2.767,0.0,0.0,0.0,0.0,0.0,0.0
19596.0,2.652,2.654,10.0,-2.654,-2.767,-2.767,0.0,0.0,0.0,0.0,0.0,0.0
19634.0,2.652,2.654,10.0,-2.654,-2.767,-2.767,0.0,0.0,0.0,0.0,0.0,0.0
19674.0,2.658,2.654,10.0,-2.654,-2.763,-2.763,0.0,0.0,0.0,0.0,0.0,0.0
19714.0,2.652,2.654,10.0,-2.654,-2.767,-2.767,0.0,0.0,0.0,0.0,0.0,0.0
19754.0,2.652,2.654,10.0,-2.654,-2.767,-2.767,0.0,0.0,0.0,0.0,0.0,0.0
19794.0,2.648,2.653,10.0,-2.653,-2.761,-2.761,0.0,0.0,0.0,0.0,0.0,0.0
19833.0,2.652,2.653,10.0,-2.653,-2.767,-2.767,0.0,0.0,0.0,0.0,0.0,0.0
19874.0,2.658,2.654,10.0,-2.654,-2.763,-2.763,0.0,0.0,0.0,0.0,0.0,0.0
19916.0,2.654,2.654,10.0,-2.654,-2.758,-2.758,0.0,0.0,0.0,0.0,0.0,0.0
